id,name,hurricane_category,year,month_day,date,hours_minutes,record_identifier,status_of_system,latitude,longitude,maximum_sustained_wind_knots,maximum_pressure,34_kt_ne,34_kt_se,34_kt_sw,34_kt_nw,50_kt_ne,50_kt_se,50_kt_sw,50_kt_nw,64_kt_ne,64_kt_se,64_kt_sw,64_kt_nw
AL122017,JOSE,4,2017,0910,20170910,0000,,HU,19.4,-62.9,115.0,943.0,130.0,110.0,60.0,120.0,60.0,60.0,30.0,60.0,30.0,30.0,20.0,30.0
AL122017,JOSE,4,2017,0910,20170910,0600,,HU,20.3,-64.0,115.0,945.0,130.0,110.0,60.0,120.0,60.0,60.0,30.0,60.0,30.0,30.0,20.0,30.0
AL122017,JOSE,4,2017,0910,20170910,1200,,HU,21.2,-65.3,115.0,948.0,130.0,110.0,60.0,110.0,60.0,50.0,30.0,60.0,30.0,30.0,20.0,30.0
AL122017,JOSE,3,2017,0910,20170910,1800,,HU,22.2,-66.5,105.0,956.0,130.0,110.0,60.0,110.0,60.0,50.0,30.0,50.0,30.0,25.0,20.0,25.0
AL122017,JOSE,3,2017,0911,20170911,0000,,HU,23.3,-67.6,100.0,962.0,130.0,110.0,60.0,110.0,50.0,50.0,30.0,50.0,30.0,25.0,15.0,25.0
AL122017,JOSE,2,2017,0911,20170911,0600,,HU,24.3,-68.6,90.0,968.0,130.0,110.0,70.0,110.0,50.0,50.0,30.0,50.0,25.0,25.0,15.0,20.0
AL122017,JOSE,2,2017,0911,20170911,1200,,HU,25.4,-69.4,85.0,972.0,130.0,110.0,70.0,100.0,50.0,50.0,30.0,40.0,25.0,25.0,15.0,20.0
AL122017,JOSE,1,2017,0911,20170911,1800,,HU,26.5,-69.5,80.0,974.0,120.0,110.0,70.0,100.0,50.0,40.0,20.0,40.0,25.0,20.0,10.0,15.0
AL122017,JOSE,1,2017,0912,20170912,0000,,HU,27.2,-69.4,75.0,977.0,120.0,110.0,70.0,90.0,50.0,40.0,20.0,40.0,20.0,20.0,10.0,15.0
AL122017,JOSE,1,2017,0912,20170912,0600,,HU,27.6,-69.1,70.0,979.0,120.0,110.0,70.0,90.0,50.0,40.0,20.0,30.0,20.0,20.0,10.0,10.0
AL122017,JOSE,1,2017,0912,20170912,1200,,HU,27.7,-68.3,70.0,979.0,120.0,100.0,70.0,90.0,40.0,40.0,20.0,30.0,20.0,20.0,10.0,10.0
AL122017,JOSE,1,2017,0912,20170912,1800,,HU,27.4,-67.4,70.0,980.0,110.0,100.0,70.0,80.0,40.0,40.0,20.0,30.0,20.0,20.0,10.0,10.0
AL122017,JOSE,1,2017,0913,20170913,0000,,HU,26.8,-66.7,70.0,981.0,110.0,100.0,70.0,80.0,40.0,40.0,20.0,20.0,20.0,20.0,10.0,10.0
AL122017,JOSE,1,2017,0913,20170913,0600,,HU,26.3,-66.2,70.0,981.0,110.0,100.0,70.0,80.0,40.0,40.0,20.0,20.0,20.0,20.0,10.0,10.0
AL122017,JOSE,1,2017,0913,20170913,1200,,HU,25.8,-65.8,70.0,981.0,110.0,100.0,70.0,80.0,40.0,40.0,20.0,20.0,20.0,20.0,15.0,10.0
AL122017,JOSE,1,2017,0913,20170913,1800,,HU,25.4,-65.6,70.0,981.0,110.0,100.0,70.0,70.0,40.0,40.0,20.0,20.0,20.0,20.0,15.0,10.0
AL122017,JOSE,1,2017,0914,20170914,0000,,HU,25.1,-65.7,70.0,981.0,110.0,100.0,70.0,70.0,40.0,40.0,20.0,20.0,20.0,20.0,15.0,10.0
AL122017,JOSE,1,2017,0914,20170914,0600,,HU,24.9,-65.9,70.0,981.0,110.0,100.0,70.0,70.0,40.0,40.0,20.0,20.0,20.0,20.0,15.0,10.0
AL122017,JOSE,1,2017,0914,20170914,1200,,HU,24.8,-66.3,65.0,983.0,110.0,100.0,70.0,70.0,40.0,40.0,20.0,20.0,20.0,20.0,15.0,10.0
AL122017,JOSE,1,2017,0914,20170914,1800,,HU,25.0,-66.9,65.0,985.0,110.0,110.0,70.0,70.0,50.0,50.0,20.0,30.0,20.0,20.0,15.0,10.0
AL122017,JOSE,1,2017,0915,20170915,1800,,HU,26.8,-69.9,65.0,983.0,120.0,120.0,70.0,90.0,60.0,60.0,30.0,40.0,30.0,15.0,0.0,20.0
AL122017,JOSE,1,2017,0916,20170916,0000,,HU,27.2,-70.7,65.0,983.0,130.0,120.0,80.0,90.0,60.0,60.0,30.0,40.0,30.0,15.0,0.0,20.0
AL122017,JOSE,1,2017,0916,20170916,0600,,HU,27.7,-71.4,65.0,983.0,130.0,130.0,80.0,90.0,70.0,70.0,30.0,50.0,30.0,15.0,0.0,20.0
AL122017,JOSE,1,2017,0916,20170916,1200,,HU,28.2,-71.8,65.0,980.0,140.0,140.0,80.0,100.0,70.0,70.0,30.0,50.0,35.0,15.0,0.0,20.0
AL122017,JOSE,1,2017,0916,20170916,1800,,HU,28.6,-72.0,65.0,973.0,150.0,140.0,90.0,100.0,80.0,70.0,40.0,60.0,35.0,20.0,15.0,20.0
AL122017,JOSE,1,2017,0917,20170917,0000,,HU,29.1,-72.0,70.0,971.0,150.0,150.0,90.0,110.0,80.0,80.0,40.0,60.0,40.0,25.0,15.0,20.0
AL122017,JOSE,1,2017,0917,20170917,0600,,HU,29.8,-72.0,75.0,969.0,160.0,150.0,90.0,120.0,90.0,80.0,40.0,70.0,40.0,30.0,15.0,25.0
AL122017,JOSE,1,2017,0917,20170917,1200,,HU,30.5,-71.9,80.0,967.0,170.0,160.0,100.0,120.0,90.0,80.0,40.0,80.0,40.0,40.0,20.0,35.0
AL122017,JOSE,1,2017,0917,20170917,1800,,HU,31.2,-71.8,80.0,967.0,180.0,170.0,100.0,130.0,90.0,80.0,50.0,80.0,45.0,45.0,20.0,40.0
AL122017,JOSE,1,2017,0918,20170918,0000,,HU,31.9,-71.6,80.0,972.0,180.0,170.0,110.0,140.0,100.0,80.0,50.0,80.0,45.0,40.0,20.0,50.0
AL122017,JOSE,1,2017,0918,20170918,0600,,HU,32.7,-71.4,75.0,974.0,190.0,180.0,120.0,140.0,100.0,80.0,50.0,90.0,50.0,30.0,20.0,50.0
AL122017,JOSE,1,2017,0918,20170918,1200,,HU,33.5,-71.2,70.0,976.0,200.0,180.0,120.0,150.0,100.0,80.0,60.0,90.0,50.0,0.0,0.0,50.0
AL122017,JOSE,1,2017,0918,20170918,1800,,HU,34.2,-71.2,65.0,975.0,200.0,190.0,130.0,150.0,100.0,70.0,60.0,90.0,50.0,0.0,0.0,45.0
AL122017,JOSE,1,2017,0919,20170919,0000,,HU,34.9,-71.4,65.0,972.0,210.0,190.0,140.0,160.0,110.0,70.0,70.0,100.0,45.0,0.0,0.0,40.0
AL122017,JOSE,1,2017,0919,20170919,0600,,HU,35.6,-71.6,65.0,971.0,210.0,190.0,140.0,170.0,110.0,70.0,70.0,100.0,40.0,0.0,0.0,40.0
AL132017,KATIA,1,2017,0906,20170906,1800,,HU,21.8,-95.2,65.0,992.0,50.0,40.0,40.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,0.0,0.0
AL132017,KATIA,1,2017,0907,20170907,0000,,HU,21.7,-94.9,70.0,989.0,50.0,40.0,40.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,0.0
AL132017,KATIA,1,2017,0907,20170907,0600,,HU,21.6,-94.6,70.0,985.0,50.0,40.0,40.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,0.0
AL132017,KATIA,1,2017,0907,20170907,1200,,HU,21.6,-94.6,70.0,982.0,50.0,40.0,40.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,0.0
AL132017,KATIA,1,2017,0907,20170907,1800,,HU,21.6,-94.6,70.0,982.0,50.0,40.0,40.0,30.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,0.0
AL132017,KATIA,1,2017,0908,20170908,0000,,HU,21.5,-95.0,75.0,982.0,50.0,50.0,50.0,40.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,0.0
AL132017,KATIA,1,2017,0908,20170908,0600,,HU,21.4,-95.3,80.0,977.0,50.0,50.0,50.0,40.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,0.0
AL132017,KATIA,2,2017,0908,20170908,1200,,HU,21.1,-95.7,85.0,973.0,50.0,60.0,60.0,50.0,20.0,40.0,30.0,20.0,15.0,20.0,15.0,10.0
AL132017,KATIA,2,2017,0908,20170908,1800,,HU,21.1,-96.2,90.0,972.0,50.0,60.0,60.0,50.0,20.0,40.0,30.0,20.0,15.0,20.0,15.0,15.0
AL132017,KATIA,1,2017,0909,20170909,0000,,HU,20.8,-96.9,70.0,988.0,50.0,50.0,50.0,40.0,20.0,20.0,20.0,20.0,10.0,15.0,10.0,10.0
AL132017,KATIA,1,2017,0909,20170909,0300,L,HU,20.6,-97.1,65.0,990.0,50.0,50.0,50.0,40.0,20.0,20.0,20.0,20.0,10.0,15.0,10.0,10.0
AL142017,LEE,1,2017,0924,20170924,0600,,HU,31.7,-50.2,65.0,990.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0
AL142017,LEE,1,2017,0924,20170924,1200,,HU,31.5,-50.1,75.0,983.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0
AL142017,LEE,1,2017,0924,20170924,1800,,HU,31.3,-49.8,80.0,980.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0
AL142017,LEE,2,2017,0925,20170925,0000,,HU,31.2,-49.6,85.0,976.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0
AL142017,LEE,1,2017,0925,20170925,0600,,HU,31.0,-49.5,80.0,978.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0
AL142017,LEE,1,2017,0925,20170925,1200,,HU,30.8,-49.7,80.0,980.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0
AL142017,LEE,1,2017,0925,20170925,1800,,HU,30.6,-50.2,75.0,984.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0
AL142017,LEE,1,2017,0926,20170926,0000,,HU,30.3,-51.0,80.0,982.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0,15.0
AL142017,LEE,2,2017,0926,20170926,0600,,HU,30.1,-52.0,85.0,979.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0,15.0
AL142017,LEE,2,2017,0926,20170926,1200,,HU,29.9,-53.2,90.0,976.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0,15.0
AL142017,LEE,2,2017,0926,20170926,1800,,HU,29.9,-54.2,95.0,972.0,50.0,50.0,40.0,40.0,30.0,30.0,30.0,30.0,20.0,15.0,15.0,15.0
AL142017,LEE,2,2017,0927,20170927,0000,,HU,29.9,-55.1,95.0,970.0,50.0,50.0,40.0,40.0,30.0,30.0,30.0,30.0,20.0,15.0,15.0,15.0
AL142017,LEE,2,2017,0927,20170927,0600,,HU,30.1,-56.0,95.0,967.0,70.0,70.0,50.0,60.0,40.0,30.0,30.0,40.0,25.0,20.0,20.0,20.0
AL142017,LEE,3,2017,0927,20170927,1200,,HU,30.3,-56.6,100.0,963.0,80.0,60.0,60.0,70.0,50.0,40.0,40.0,50.0,30.0,25.0,25.0,30.0
AL142017,LEE,3,2017,0927,20170927,1800,,HU,30.8,-57.0,100.0,962.0,80.0,60.0,60.0,70.0,50.0,40.0,40.0,50.0,30.0,25.0,25.0,30.0
AL142017,LEE,2,2017,0928,20170928,0000,,HU,31.4,-57.2,95.0,965.0,80.0,60.0,60.0,70.0,50.0,40.0,40.0,50.0,30.0,25.0,25.0,30.0
AL142017,LEE,2,2017,0928,20170928,0600,,HU,32.1,-57.3,90.0,969.0,80.0,80.0,70.0,70.0,50.0,50.0,40.0,40.0,30.0,30.0,25.0,25.0
AL142017,LEE,2,2017,0928,20170928,1200,,HU,33.0,-57.2,85.0,973.0,80.0,80.0,70.0,70.0,50.0,50.0,40.0,40.0,30.0,30.0,25.0,25.0
AL142017,LEE,1,2017,0928,20170928,1800,,HU,34.3,-56.6,80.0,977.0,80.0,80.0,70.0,70.0,50.0,50.0,40.0,40.0,30.0,30.0,25.0,25.0
AL142017,LEE,1,2017,0929,20170929,0000,,HU,35.7,-55.5,75.0,981.0,80.0,100.0,80.0,60.0,50.0,70.0,50.0,30.0,20.0,30.0,25.0,10.0
AL142017,LEE,1,2017,0929,20170929,0600,,HU,37.3,-53.8,70.0,983.0,100.0,120.0,110.0,60.0,50.0,70.0,60.0,30.0,20.0,30.0,30.0,0.0
AL142017,LEE,1,2017,0929,20170929,1200,,HU,39.0,-51.2,65.0,985.0,100.0,120.0,110.0,60.0,50.0,70.0,60.0,30.0,0.0,30.0,30.0,0.0
AL152017,MARIA,1,2017,0917,20170917,1800,,HU,13.6,-57.0,65.0,986.0,70.0,60.0,40.0,60.0,30.0,20.0,0.0,20.0,15.0,0.0,0.0,10.0
AL152017,MARIA,1,2017,0918,20170918,0000,,HU,14.0,-58.0,75.0,979.0,90.0,60.0,40.0,70.0,30.0,20.0,20.0,20.0,15.0,10.0,10.0,10.0
AL152017,MARIA,1,2017,0918,20170918,0600,,HU,14.3,-59.0,80.0,977.0,90.0,60.0,40.0,70.0,30.0,20.0,20.0,30.0,15.0,10.0,10.0,10.0
AL152017,MARIA,3,2017,0918,20170918,1200,,HU,14.5,-59.7,100.0,967.0,110.0,90.0,70.0,90.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0,15.0
AL152017,MARIA,3,2017,0918,20170918,1800,,HU,14.9,-60.4,110.0,956.0,110.0,90.0,80.0,90.0,30.0,30.0,30.0,30.0,20.0,15.0,15.0,20.0
AL152017,MARIA,5,2017,0919,20170919,0000,,HU,15.3,-61.1,145.0,924.0,110.0,110.0,80.0,90.0,40.0,40.0,30.0,40.0,25.0,25.0,20.0,25.0
AL152017,MARIA,5,2017,0919,20170919,0115,L,HU,15.4,-61.3,145.0,922.0,110.0,110.0,80.0,90.0,40.0,40.0,30.0,40.0,25.0,25.0,20.0,25.0
AL152017,MARIA,4,2017,0919,20170919,0600,,HU,15.7,-61.9,135.0,940.0,110.0,110.0,80.0,100.0,50.0,50.0,30.0,50.0,25.0,25.0,20.0,25.0
AL152017,MARIA,5,2017,0919,20170919,1200,,HU,16.1,-62.7,140.0,931.0,120.0,110.0,80.0,100.0,80.0,50.0,40.0,80.0,25.0,25.0,20.0,30.0
AL152017,MARIA,5,2017,0919,20170919,1800,,HU,16.6,-63.5,145.0,920.0,120.0,110.0,80.0,100.0,80.0,60.0,60.0,80.0,30.0,30.0,30.0,30.0
AL152017,MARIA,5,2017,0920,20170920,0000,,HU,17.0,-64.3,150.0,909.0,130.0,110.0,100.0,110.0,80.0,70.0,60.0,80.0,50.0,45.0,35.0,40.0
AL152017,MARIA,5,2017,0920,20170920,0300,I,HU,17.3,-64.7,150.0,908.0,130.0,110.0,100.0,110.0,80.0,70.0,60.0,80.0,50.0,45.0,35.0,40.0
AL152017,MARIA,5,2017,0920,20170920,0600,,HU,17.6,-65.1,140.0,913.0,130.0,110.0,100.0,110.0,80.0,70.0,60.0,80.0,50.0,45.0,35.0,40.0
AL152017,MARIA,4,2017,0920,20170920,1015,L,HU,18.0,-65.9,135.0,920.0,130.0,110.0,100.0,110.0,80.0,70.0,60.0,80.0,50.0,45.0,35.0,40.0
AL152017,MARIA,4,2017,0920,20170920,1200,,HU,18.2,-66.2,115.0,935.0,130.0,110.0,100.0,110.0,80.0,70.0,60.0,80.0,50.0,45.0,35.0,40.0
AL152017,MARIA,2,2017,0920,20170920,1800,,HU,18.6,-67.0,95.0,959.0,130.0,110.0,100.0,110.0,70.0,70.0,60.0,70.0,50.0,45.0,35.0,40.0
AL152017,MARIA,2,2017,0921,20170921,0000,,HU,19.0,-67.6,95.0,958.0,130.0,110.0,110.0,110.0,70.0,70.0,60.0,70.0,50.0,30.0,40.0,40.0
AL152017,MARIA,3,2017,0921,20170921,0600,,HU,19.4,-68.2,100.0,959.0,130.0,110.0,110.0,110.0,70.0,70.0,60.0,70.0,50.0,30.0,40.0,40.0
AL152017,MARIA,3,2017,0921,20170921,1200,,HU,19.9,-68.8,100.0,959.0,130.0,110.0,110.0,110.0,80.0,80.0,60.0,80.0,50.0,50.0,40.0,50.0
AL152017,MARIA,3,2017,0921,20170921,1800,,HU,20.5,-69.5,105.0,960.0,140.0,130.0,110.0,110.0,90.0,80.0,60.0,80.0,60.0,50.0,40.0,50.0
AL152017,MARIA,3,2017,0922,20170922,0000,,HU,20.8,-70.0,110.0,953.0,140.0,120.0,100.0,120.0,90.0,80.0,60.0,80.0,60.0,50.0,40.0,50.0
AL152017,MARIA,3,2017,0922,20170922,0600,,HU,21.2,-70.5,110.0,959.0,140.0,120.0,100.0,130.0,90.0,80.0,60.0,80.0,60.0,50.0,40.0,50.0
AL152017,MARIA,3,2017,0922,20170922,1200,,HU,21.9,-70.9,110.0,958.0,140.0,120.0,100.0,130.0,90.0,80.0,60.0,90.0,60.0,40.0,40.0,40.0
AL152017,MARIA,3,2017,0922,20170922,1800,,HU,22.8,-71.2,110.0,959.0,140.0,130.0,100.0,120.0,80.0,60.0,60.0,70.0,50.0,40.0,35.0,30.0
AL152017,MARIA,3,2017,0923,20170923,0000,,HU,23.7,-71.6,105.0,953.0,160.0,130.0,100.0,120.0,80.0,60.0,60.0,70.0,50.0,40.0,35.0,30.0
AL152017,MARIA,3,2017,0923,20170923,0600,,HU,24.4,-71.9,100.0,952.0,170.0,170.0,100.0,120.0,90.0,90.0,60.0,70.0,50.0,40.0,35.0,30.0
AL152017,MARIA,3,2017,0923,20170923,1200,,HU,25.1,-72.1,100.0,952.0,170.0,170.0,100.0,150.0,90.0,90.0,60.0,70.0,50.0,40.0,35.0,40.0
AL152017,MARIA,3,2017,0923,20170923,1800,,HU,25.9,-72.3,100.0,952.0,210.0,200.0,100.0,150.0,90.0,80.0,60.0,80.0,50.0,40.0,35.0,45.0
AL152017,MARIA,3,2017,0924,20170924,0000,,HU,26.6,-72.4,100.0,945.0,210.0,200.0,100.0,150.0,100.0,80.0,60.0,80.0,50.0,40.0,35.0,45.0
AL152017,MARIA,2,2017,0924,20170924,0600,,HU,27.5,-72.6,95.0,942.0,210.0,200.0,120.0,160.0,100.0,80.0,60.0,80.0,50.0,40.0,35.0,45.0
AL152017,MARIA,2,2017,0924,20170924,1200,,HU,28.4,-72.8,95.0,947.0,210.0,200.0,120.0,160.0,100.0,80.0,60.0,80.0,50.0,40.0,35.0,45.0
AL152017,MARIA,2,2017,0924,20170924,1800,,HU,29.1,-72.9,90.0,943.0,200.0,200.0,140.0,160.0,100.0,100.0,70.0,90.0,50.0,40.0,35.0,45.0
AL152017,MARIA,2,2017,0925,20170925,0000,,HU,29.7,-72.9,85.0,947.0,200.0,200.0,140.0,160.0,100.0,100.0,70.0,90.0,50.0,40.0,35.0,45.0
AL152017,MARIA,1,2017,0925,20170925,0600,,HU,30.3,-72.9,75.0,954.0,200.0,200.0,160.0,170.0,100.0,100.0,90.0,90.0,60.0,60.0,0.0,0.0
AL152017,MARIA,1,2017,0925,20170925,1200,,HU,30.8,-73.0,70.0,961.0,200.0,200.0,160.0,160.0,120.0,120.0,90.0,90.0,80.0,80.0,0.0,0.0
AL152017,MARIA,1,2017,0925,20170925,1800,,HU,31.4,-73.1,70.0,966.0,180.0,180.0,160.0,160.0,120.0,120.0,90.0,90.0,90.0,90.0,0.0,0.0
AL152017,MARIA,1,2017,0926,20170926,0000,,HU,32.0,-73.1,70.0,966.0,180.0,180.0,160.0,160.0,120.0,120.0,90.0,90.0,90.0,90.0,0.0,0.0
AL152017,MARIA,1,2017,0926,20170926,0600,,HU,32.6,-73.1,65.0,970.0,200.0,210.0,160.0,160.0,120.0,120.0,90.0,90.0,90.0,90.0,0.0,0.0
AL152017,MARIA,1,2017,0926,20170926,1200,,HU,33.3,-73.1,65.0,970.0,200.0,210.0,160.0,160.0,120.0,120.0,90.0,90.0,90.0,90.0,0.0,0.0
AL152017,MARIA,1,2017,0926,20170926,1800,,HU,33.9,-73.1,65.0,975.0,200.0,200.0,160.0,160.0,120.0,120.0,80.0,100.0,90.0,90.0,0.0,90.0
AL152017,MARIA,1,2017,0927,20170927,0000,,HU,34.4,-73.0,65.0,975.0,200.0,200.0,160.0,160.0,120.0,120.0,80.0,100.0,90.0,90.0,0.0,90.0
AL152017,MARIA,1,2017,0927,20170927,0600,,HU,34.9,-72.9,65.0,976.0,200.0,200.0,160.0,150.0,120.0,120.0,0.0,100.0,90.0,0.0,0.0,90.0
AL152017,MARIA,1,2017,0927,20170927,1200,,HU,35.4,-72.8,65.0,977.0,200.0,200.0,160.0,150.0,120.0,120.0,0.0,100.0,90.0,0.0,0.0,90.0
AL152017,MARIA,1,2017,0927,20170927,1800,,HU,36.0,-72.6,65.0,979.0,200.0,200.0,160.0,150.0,120.0,120.0,0.0,100.0,90.0,0.0,0.0,90.0
AL152017,MARIA,1,2017,0928,20170928,0000,,HU,36.6,-72.2,65.0,979.0,200.0,200.0,160.0,150.0,120.0,120.0,0.0,100.0,90.0,0.0,0.0,90.0
AL162017,NATE,1,2017,1007,20171007,0600,,HU,23.5,-86.5,70.0,987.0,110.0,90.0,50.0,40.0,50.0,50.0,0.0,0.0,30.0,0.0,0.0,0.0
AL162017,NATE,1,2017,1007,20171007,1200,,HU,25.7,-87.9,80.0,986.0,110.0,90.0,50.0,40.0,60.0,50.0,0.0,0.0,30.0,30.0,0.0,0.0
AL162017,NATE,1,2017,1007,20171007,1800,,HU,27.6,-88.9,80.0,981.0,110.0,100.0,50.0,80.0,60.0,60.0,0.0,30.0,35.0,35.0,0.0,0.0
AL162017,NATE,1,2017,1008,20171008,0000,L,HU,29.1,-89.2,75.0,983.0,110.0,100.0,40.0,70.0,50.0,50.0,0.0,20.0,30.0,30.0,0.0,0.0
AL162017,NATE,1,2017,1008,20171008,0520,L,HU,30.4,-89.0,65.0,984.0,90.0,100.0,40.0,70.0,40.0,50.0,0.0,0.0,25.0,30.0,0.0,0.0
AL172017,OPHELIA,1,2017,1011,20171011,1800,,HU,29.8,-36.2,65.0,991.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,0.0,20.0,20.0,0.0
AL172017,OPHELIA,1,2017,1012,20171012,0000,,HU,29.9,-35.8,70.0,986.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,15.0,20.0,20.0,15.0
AL172017,OPHELIA,1,2017,1012,20171012,0600,,HU,30.2,-35.7,75.0,982.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0
AL172017,OPHELIA,1,2017,1012,20171012,1200,,HU,30.4,-35.7,80.0,975.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0
AL172017,OPHELIA,2,2017,1012,20171012,1800,,HU,30.5,-35.6,85.0,971.0,70.0,70.0,70.0,70.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0
AL172017,OPHELIA,2,2017,1013,20171013,0000,,HU,30.5,-35.1,90.0,967.0,70.0,70.0,70.0,70.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0
AL172017,OPHELIA,2,2017,1013,20171013,0600,,HU,30.9,-34.4,90.0,966.0,70.0,70.0,70.0,70.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,15.0
AL172017,OPHELIA,1,2017,1013,20171013,1200,,HU,31.4,-33.4,80.0,974.0,80.0,80.0,70.0,70.0,40.0,40.0,30.0,30.0,20.0,20.0,20.0,15.0
AL172017,OPHELIA,1,2017,1013,20171013,1800,,HU,32.0,-32.5,80.0,973.0,80.0,80.0,80.0,70.0,40.0,40.0,30.0,30.0,20.0,20.0,20.0,15.0
AL172017,OPHELIA,2,2017,1014,20171014,0000,,HU,32.6,-31.5,85.0,970.0,80.0,80.0,80.0,70.0,40.0,40.0,40.0,30.0,20.0,20.0,20.0,15.0
AL172017,OPHELIA,2,2017,1014,20171014,0600,,HU,33.4,-29.7,95.0,963.0,80.0,90.0,90.0,70.0,40.0,40.0,40.0,30.0,20.0,20.0,20.0,15.0
AL172017,OPHELIA,3,2017,1014,20171014,1200,,HU,34.2,-27.7,100.0,959.0,90.0,100.0,100.0,80.0,50.0,50.0,50.0,30.0,20.0,30.0,30.0,15.0
AL172017,OPHELIA,3,2017,1014,20171014,1800,,HU,35.3,-25.2,100.0,959.0,90.0,110.0,110.0,90.0,50.0,60.0,60.0,30.0,30.0,40.0,40.0,15.0
AL172017,OPHELIA,2,2017,1015,20171015,0000,,HU,36.4,-22.6,95.0,959.0,100.0,130.0,130.0,100.0,60.0,70.0,70.0,40.0,30.0,40.0,40.0,20.0
AL172017,OPHELIA,2,2017,1015,20171015,0600,,HU,37.9,-19.8,90.0,959.0,110.0,150.0,150.0,110.0,60.0,80.0,80.0,50.0,30.0,40.0,40.0,20.0
AL172017,OPHELIA,2,2017,1015,20171015,1200,,HU,39.9,-17.0,85.0,959.0,120.0,180.0,180.0,140.0,60.0,90.0,90.0,50.0,30.0,50.0,50.0,30.0
AL172017,OPHELIA,1,2017,1015,20171015,1800,,HU,43.1,-14.3,80.0,959.0,130.0,220.0,220.0,180.0,60.0,100.0,100.0,60.0,30.0,50.0,50.0,30.0
AL022018,BERYL,1,2018,0706,20180706,0600,,HU,10.5,-44.6,70.0,991.0,30.0,20.0,20.0,30.0,20.0,10.0,10.0,20.0,10.0,0.0,0.0,10.0
AL022018,BERYL,1,2018,0706,20180706,1200,,HU,10.7,-46.0,70.0,992.0,30.0,20.0,20.0,30.0,20.0,10.0,10.0,20.0,10.0,0.0,0.0,10.0
AL022018,BERYL,1,2018,0706,20180706,1800,,HU,10.6,-47.3,65.0,993.0,30.0,20.0,20.0,30.0,20.0,10.0,10.0,20.0,10.0,0.0,0.0,10.0
AL022018,BERYL,1,2018,0707,20180707,0000,,HU,10.7,-48.3,65.0,994.0,30.0,20.0,20.0,30.0,20.0,10.0,10.0,20.0,10.0,0.0,0.0,10.0
AL022018,BERYL,1,2018,0707,20180707,0600,,HU,11.1,-49.3,65.0,995.0,30.0,20.0,20.0,30.0,20.0,10.0,10.0,20.0,10.0,0.0,0.0,10.0
AL032018,CHRIS,1,2018,0710,20180710,1200,,HU,32.9,-73.5,65.0,990.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,15.0,0.0,0.0,0.0
AL032018,CHRIS,1,2018,0710,20180710,1800,,HU,33.4,-72.8,75.0,983.0,80.0,80.0,60.0,60.0,50.0,50.0,30.0,30.0,15.0,15.0,0.0,0.0
AL032018,CHRIS,2,2018,0711,20180711,0000,,HU,33.9,-71.9,90.0,969.0,80.0,80.0,60.0,60.0,50.0,50.0,30.0,30.0,20.0,20.0,15.0,15.0
AL032018,CHRIS,2,2018,0711,20180711,0600,,HU,34.6,-70.7,90.0,969.0,80.0,80.0,60.0,60.0,50.0,50.0,30.0,30.0,20.0,20.0,15.0,15.0
AL032018,CHRIS,2,2018,0711,20180711,1200,,HU,35.6,-69.1,85.0,973.0,100.0,110.0,80.0,70.0,50.0,60.0,30.0,30.0,20.0,25.0,20.0,15.0
AL032018,CHRIS,1,2018,0711,20180711,1800,,HU,37.0,-66.8,80.0,976.0,120.0,140.0,110.0,80.0,60.0,70.0,50.0,30.0,25.0,30.0,30.0,0.0
AL032018,CHRIS,1,2018,0712,20180712,0000,,HU,38.5,-64.3,75.0,980.0,130.0,150.0,130.0,90.0,60.0,70.0,50.0,50.0,35.0,35.0,30.0,0.0
